cwe_name,summary,cvss
Cisco Released Security Updates for Multiple Products (05 Apr 2023),Cisco has released security updates to address several vulnerabilities in multiple Cisco products. An attacker may exploit these vulnerabilities to take control of an affected system.,5.064778435485344
Vulnerability in Yokogawa CENTUM Authentication Mode (05 Apr 2023),"An elevation of privilege vulnerability has been discovered in Yokogawa CENTUM Authentication Mode because of cleartext storage of sensitive information. The mitigation is available.
CVE ID: CVE-2023-26593 (Medium)",5.166289947552632
GitLab Security Update (05 Apr 2023),GitLab has released Community Edition and Enterprise Edition version 15.10.2 to resolve a number of regressions and bugs.,4.923272866043219
Multiple Vulnerabilities in Nexx's Equipment (04 Apr 2023),"Multiple vulnerabilities have been discovered in Nexx's Equipment- Garage Door Controller, Smart Plug and in Smart Alarm that can allow to receive sensitive information, execute Application Programmable Interface (API) requests, or can hijack devices. The affected versions are Nexx Garage Door Controller (NXG-100B, NXG-200): nxg200v-p3-4-1 and prior, Nexx Smart Plug (NXPG-100W): nxpg100cv4-0-0 and prior, and Nexx Smart Alarm (NXAL-100): nxal100v-p1-9-1and prior.
CVE ID: CVE-2023-1748 (Critical), CVE-2023-1749 (Medium), CVE-2023-1750 (High), CVE-2023-1751 (High), CVE-2023-1752 (High)",4.373285915596018
Google Released Security Updates for Chrome (04 Apr 2023),"Google has released Dev channel OS version: 15393.12.0 Browser version: 113.0.5672.21 for most ChromeOS devices, Chrome Dev 113 (113.0.5672.24) & Chrome 112 (112.0.5615.47/.48) for Android, Chrome Stable 112 (112.0.5615.46) for iOS, and Dev channel 113.0.5672.24 for Windows, Linux and Mac and Chrome 112.0.5615.49 (Linux and Mac) & 112.0.5615.49/50( Windows) tor resolve multiple vulnerabilities.
CVE ID: CVE-2023-1810 (High), CVE-2023-1811 (High), CVE-2023-1812 (Medium), CVE-2023-1813 (Medium), CVE-2023-1814 (Medium), CVE-2023-1815 (Medium), CVE-2023-1816 (Medium), CVE-2023-1817 (Medium), CVE-2023-1818 (Medium), CVE-2023-1819 (Medium), CVE-2023-1820 (Medium), CVE-2023-1821 (Low), CVE-2023-1822 (Low), CVE-2023-1823 (Low)",5.441134715549798
Palo Alto Networks Products Affected by Rorschach Ransomware (04 Apr 2023),It has been discovered that Rorschach ransomware is targeting Palo Alto Networks Products by using the DLL side-loading technique. The updates are available.,5.7057752546698195
Android Security Updates (03 Apr 2023),"Android has released a security bulletin to resolve multiple vulnerabilities affecting several Android devices. Security patch levels of 2023-04-05 or later, address all of these issues.",5.140352587163332
Trellix Security Updates (03 Apr 2023),"Trellix has released security updates to address improper preservation of permissions and heap based buffer overflow vulnerabilities in Trellix Agent. The affected versions are Trellix Agent IS 5.7.8 and earlier.
CVE ID: CVE-2023-0975 (High), CVE-2023-0977 (Medium)",5.485052436668002
Vulnerability in SonicWall (01 Apr 2023),"A vulnerability has been discovered in the IEEE 802.11 implementation of SonicWall which allows to spoof the MAC address of a device on the network and send power-saving frames to access points, forcing them to start queuing frames destined for the target.
CVE ID: CVE-2022-47522 (Low)",5.186827801481683
Vulnerability in 3CX DesktopApp (30 Mar 2023),"Vulnerability has been discovered in 3CX DesktopApp's Electron Windows App. The affected versions are Electron Mac App version numbers 18.11.1213 shipped with Update 6, and 18.12.402, 18.12.407 & 18.12.416 in Update 7.",4.851426228622187
GitLab Security Updates (30 Mar 2023),"GitLab has released updated versions 15.10.1, 15.9.4, and 15.8.5 for GitLab Community Edition (CE) and Enterprise Edition (EE).
CVE ID: CVE-2022-3513 (Medium), CVE-2023-0485 (Medium), CVE-2023-1098 (Medium), CVE-2023-1733 (Medium), CVE-2023-0319 (Medium), CVE-2023-1708 (Medium), CVE-2023-0838 (Medium), CVE-2023-0523 (Medium), CVE-2023-0155 (Medium), CVE-2023-1167 (Medium), CVE-2023-1787 (Medium), CVE-2023-1417 (Medium), CVE-2023-1710 (Medium), CVE-2023-0450 (Low), CVE-2023-1071 (Low), CVE-2022-3375 (Low)",5.117552389525233
Samba Security Updates (29 Mar 2023),"Samba has released security updates to address multiple vulnerabilities in its products. All versions of Samba since 4.0 prior to 4.16.10, 4.17.7, 4.18.1 are affected.
CVE ID: CVE-2023-0225 (Medium), CVE-2023-0922 (Medium), CVE-2023-0614 (High)",4.2550815096487495
Red Hat Security Updates (29 Mar 2023),Red Hat has released security updates to address multiple vulnerabilities in several products.,4.9004115665813925
Multiple Vulnerabilities in Hitachi Energy MicroSCADA Systems (28 Mar 2023),"Multiple vulnerabilities have been discovered in Hitachi Energy's MicroSCADA System Data Manager SDM600 products. The affected versions are: All SDM600 versions prior to version 1.2 FP3 HF4 (Build Nr. 1.2.23000.291), and All SDM600 versions prior to version 1.3.0 (Build Nr. 1.3.0.1339). The updates & mitigations are available.
CVE ID: CVE-2022-3682 (Critical), CVE-2022-3683 (High), CVE-2022-3684 (High), CVE-2022-3685 (High), CVE-2022-3686 (Medium)",4.225689338205701
Ubuntu Released Security Updates for Multiple Products (28 Mar 2023),"Ubuntu has released security updates to address several vulnerabilities in multiple products. The affected products are Ubuntu 22.04 LTS, Ubuntu 20.04 LTS, and Ubuntu 16.04 ESM.",4.831902962459974
Multiple Vulnerabilities in WordPress Plugins (28 Mar 2023),Multiple vulnerabilities have been discovered in various WordPress plugins. Security updates & patches are available.,5.222488623812862
Dell Security Update (28 Mar 2023),"Dell has released a security update to address a broken or risky cryptographic algorithm vulnerability in Dell CloudLink that can lead to information disclosure. The affected versions are Dell CloudLink 7.1.2 and prior.
CVE ID: CVE-2023-28082 (Medium)",4.354153245906219
Mozilla Released Security Update for Thunderbird (28 Mar 2023),"Mozilla has released a security update to address a Denial of Service (DoS) vulnerability in Thunderbird 102.9.1. An attacker can exploit these vulnerabilities to take control of an affected system.
CVE ID: CVE-2023-28427 (High)",5.066893639983525
SUSE Security Updates (28 Mar 2023),SUSE has released security updates to resolve multiple vulnerabilities in several products.,4.89323140878769
Multiple Vulnerabilities in Several IBM Products (28 Mar 2023),Multiple vulnerabilities have been discovered in several IBM products. An attacker can exploit these vulnerabilities to take control of an affected system. The updates are available.,5.555590259131574
Red Hat Security Updates (28 Mar 2023),Red Hat has released security updates to address multiple vulnerabilities in several products.,4.9004115665813925
Vulnerability in HP DesignJet and PageWide XL Products (27 Mar 2023),"An information disclosure vulnerability has been discovered in DesignJet and PageWide XL TAA compliant models printers.
CVE ID: CVE-2023-1526 (Medium)",5.348364971686376
Vulnerability in OMICRON (27 Mar 2023),"A vulnerability has been discovered that can be exploited by providing a modified firmware update image in OMICRON StationGuard and OMICRON StationScout allows to gain root access to the system. The affected versions are OMICRON StationGuard and OMICRON StationScout before 2.21.
CVE ID: CVE-2023-28610 (Critical)",5.215454124521475
Vulnerability in TP-Link (27 Mar 2023),"A command injection vulnerability has been discovered in TP-Link MR3020 that allows to execute arbitrary commands via a crafted request to the tftp endpoint. The affected version is TP-Link MR3020 v.1_150921.
CVE ID: CVE-2023-27078 (Critical)",6.631351655919639
Ubuntu Released Security Updates for Multiple Products (27 Mar 2023),"Ubuntu has released security updates to address several vulnerabilities in multiple products. The affected products are Ubuntu 22.04 LTS, Ubuntu 20.04 LTS, Ubuntu 18.04 LTS, Ubuntu 16.04 ESM, Ubuntu 14.04 ESM, and Ubuntu 22.10.",4.8159275239120385
Vulnerability in WordPress TH Side Cart and Menu Cart plugin (27 Mar 2023),"A Cross-Site Request Forgery (CSRF) vulnerability has been discovered in WordPress TH Side Cart and Menu Cart plugin. The affected versions are TH Side Cart and Menu Cart plugin versions up to, and including, 1.1.1.",4.641975627009746
Apple Security Updates (27 Mar 2023),"Apple has released security updates to address multiple vulnerabilities in its products. An attacker can exploit some of these vulnerabilities to take control of an affected device.
CVE ID: CVE-2023-27965, CVE-2023-27932, CVE-2023-27954, CVE-2023-23541, CVE-2023-27961, CVE-2023-23543, CVE-2023-27936, CVE-2023-23537, CVE-2023-27956, CVE-2023-27928, CVE-2023-27946, CVE-2023-23535, CVE-2023-27941, CVE-2023-27969, CVE-2023-27949, CVE-2023-28182, CVE-2023-27963, CVE-2023-27954, CVE-2023-23529, CVE-2023-23541, CVE-2023-23540, CVE-2023-27959, CVE-2023-27970, CVE-2023-23532, CVE-2023-23527, CVE-2023-27931, CVE-2023-23494, CVE-2023-27955, CVE-2023-23528, CVE-2023-28181, CVE-2023-27968, CVE-2023-27951, CVE-2023-23534, CVE-2023-0433  CVE-2023-0512",5.458499655058197
Google Released Security Updates for Chrome (27 Mar 2023),Google has released Chrome Stable channel 111.0.5563.147 for Mac and Linux and 111.0.5563.146/.147 for Windows.,5.33457247028738
SUSE Security Updates (27 Mar 2023),SUSE has released security updates to resolve multiple vulnerabilities in several products.,4.89323140878769
Multiple Vulnerabilities in Several IBM Products (27 Mar 2023),Multiple vulnerabilities have been discovered in several IBM products. An attacker can exploit these vulnerabilities to take control of an affected system. The updates are available.,5.555590259131574
Debian Security Update for runc Package (27 Mar 2023),"Debian has released a security update to resolve multiple vulnerabilities in runc package.
CVE ID: CVE-2019-16884 (High), CVE-2019-19921 (High), CVE-2021-30465 (High), CVE-2022-29162 (High), CVE-2023-27561 (High)",5.13643554007131
Vulnerability in NginxProxyManager (27 Mar 2023),"A vulnerability has been discovered in NginxProxyManager that allows to execute arbitrary code via a lua script to the configuration file. The affected version is NginxProxyManager v.2.9.19.
CVE ID: CVE-2023-27224 (Critical)",6.533608000797337
Vulnerability in baserCMS (27 Mar 2023),"It has been discovered that baserCMS allows an authenticated user to upload arbitrary files. The affected versions are baserCMS prior to 4.7.5.
CVE ID: CVE-2023-25655 (Medium)",5.62696249864174
Red Hat Security Updates (27 Mar 2023),Red Hat has released security updates to address multiple vulnerabilities in several products.,4.9004115665813925
Multiple Vulnerabilities in Several IBM Products (26 Mar 2023),Multiple vulnerabilities have been discovered in several IBM products. An attacker can exploit these vulnerabilities to take control of an affected system. The updates are available.,5.555590259131574
Debian Security Update (26 Mar 2023),"Debian has released a security update to resolve multiple vulnerabilities in libreoffice package, which can lead to arbitrary script execution, improper certificate validation, and weak encryption of password storage in the user’s configuration database.
CVE ID: CVE-2021-25636 (High), CVE-2022-3140 (Medium), CVE-2022-26305 (High), CVE-2022-26306 (High), CVE-2022-26307 (High)",5.756579260254926
SUSE Security Updates (25 Mar 2023),SUSE has released security updates to resolve multiple vulnerabilities in several products.,4.89323140878769
Vulnerability in IBM Security Guardium Key Lifecycle Manager (24 Mar 2023),"A SQL injection vulnerability has been discovered in IBM Security Guardium Key Lifecycle Manager, which can allow to view, add, modify or delete information in the back-end database. The affected versions are IBM Security Guardium Key Lifecycle Manager 3.0, 3.0.1, 4.0, 4.1, and 4.1.1.
CVE ID: CVE-2023-25684 (Critical)",4.317067185758607
Vulnerability in PrestaShop (24 Mar 2023),"A SQL injection vulnerability has been discovered in eo_tags package for PrestaShop. The affected versions are eo_tags package before 1.4.19 for PrestaShop.
CVE ID: CVE-2023-27570 (Critical)",4.747125746184102
Vulnerability in PrestaShop (24 Mar 2023),"A SQL injection vulnerability has been discovered in eo_tags package for PrestaShop via an HTTP User-Agent or Referer header. The affected versions are eo_tags package before 1.3.0 for PrestaShop.
CVE ID: CVE-2023-27569 (Critical)",4.895487820024547
Vulnerability in Soko (24 Mar 2023),"A SQL injection vulnerability via the `q` parameter has been discovered in Soko. The affected versions are Soko prior to 1.0.2.
CVE ID: CVE-2023-28424 (Critical)",4.754333069002172
